batch_id,event_id,event_class,station,channel,reference_time,nearest_att_minus_reference_seconds,nominal_minus_reference_seconds,att_minus_nominal_seconds,sample_rate_hz,sample_count,gap_sample_count,gap_fraction,gap_run_count,longest_gap_samples,longest_gap_seconds,raw_min,raw_max,edge_value_fraction_descriptive,pre_reference_rms,post_reference_rms,post_to_pre_rms_ratio,integrity_status
2,levent-01791,natural_impact,S15,MH2,1971-09-16T11:53:00,-0.222,0.042585,-0.264585,6.625,3975,0,0.0,0,0,0.0,499.0,506.0,0.0005031446540880503,0.5894336469605246,0.8773889221746061,1.4885287372021474,usable_integrity
2,levent-01791,natural_impact,S15,MHZ,1971-09-16T11:53:00,-0.222,0.042585,-0.264585,6.625,3975,0,0.0,0,0,0.0,489.0,496.0,0.002012578616352201,0.9809361087995628,1.1030261405182864,1.1244627765493649,usable_integrity
2,levent-01791,natural_impact,S15,SHZ,1971-09-16T11:53:00,-0.222,0.042585,-0.264585,53.0,31800,3975,0.125,3975,1,0.018867924528301886,504.0,519.0,7.187780772686433e-05,0.6407888173096068,1.2305449161472672,1.9203595364129316,usable_integrity
2,levent-01794,deep_moonquake_assigned,S15,MH2,1971-09-17T11:18:00,0.03,0.236057,-0.206057,6.625,3975,0,0.0,0,0,0.0,499.0,504.0,0.008553459119496854,0.5199930280731782,0.7741905897015217,1.48884801892492,usable_integrity
2,levent-01794,deep_moonquake_assigned,S15,MHZ,1971-09-17T11:18:00,0.03,0.236057,-0.206057,6.625,3975,0,0.0,0,0,0.0,490.0,495.0,0.013836477987421384,0.756642288581659,0.8274002628526012,1.093515754192882,usable_integrity
2,levent-01794,deep_moonquake_assigned,S15,SHZ,1971-09-17T11:18:00,0.03,0.236057,-0.206057,53.0,31800,3975,0.125,3975,1,0.018867924528301886,508.0,515.0,0.001078167115902965,0.7433117786358481,0.7380068346907869,0.9928630971585073,usable_integrity
2,levent-01796,deep_moonquake_assigned,S15,MHZ,1971-09-18T01:20:00,-0.064,-0.036774,-0.027226,6.625,3975,0,0.0,0,0,0.0,491.0,496.0,0.012327044025157233,0.784094143185398,0.7579764520661526,0.9666906182806801,usable_integrity
2,levent-01796,deep_moonquake_assigned,S15,SHZ,1971-09-18T01:20:00,-0.064,-0.036774,-0.027226,53.0,31800,3975,0.125,3975,1,0.018867924528301886,508.0,514.0,0.0012578616352201257,0.49146258812138227,0.5954680598005132,1.2116243925640247,usable_integrity
2,levent-01797,deep_moonquake_assigned,S15,MH1,1971-09-18T10:08:00,-0.211,-0.036774,-0.174226,6.625,3975,0,0.0,0,0,0.0,503.0,505.0,0.4040251572327044,0.6428631281293831,0.6314603220826942,0.9822624668490959,usable_integrity
2,levent-01797,deep_moonquake_assigned,S15,SHZ,1971-09-18T10:08:00,-0.211,-0.036774,-0.174226,53.0,31800,3975,0.125,3975,1,0.018867924528301886,505.0,517.0,0.0006469002695417789,0.8464109362095266,1.1655237631245048,1.3770187898848023,usable_integrity
2,levent-01821,natural_impact,S15,MH2,1971-09-25T08:57:00,-0.005,0.126585,-0.131585,6.625,3975,0,0.0,0,0,0.0,500.0,505.0,0.010314465408805032,0.6421734243556335,0.7382198544194809,1.1495646291501735,usable_integrity
2,levent-01821,natural_impact,S15,MHZ,1971-09-25T08:57:00,-0.005,0.126585,-0.131585,6.625,3975,0,0.0,0,0,0.0,490.0,495.0,0.012830188679245283,0.8488485180799491,0.8550626149421445,1.0073206193211615,usable_integrity
2,levent-01821,natural_impact,S15,SHZ,1971-09-25T08:57:00,-0.005,0.126585,-0.131585,53.0,31800,3975,0.125,3975,1,0.018867924528301886,508.0,516.0,0.0015094339622641509,0.6416296375339242,0.7050389805259679,1.098825458306064,usable_integrity
2,levent-04639,natural_impact,S14,MH1,1972-09-10T13:00:00,-0.012,2.472208,-2.484208,6.625,3975,0,0.0,0,0,0.0,509.0,511.0,0.389685534591195,0.6322170045758113,0.6229368462897413,0.9853212453652737,usable_integrity
2,levent-04639,natural_impact,S14,MH2,1972-09-10T13:00:00,-0.012,2.472208,-2.484208,6.625,3975,0,0.0,0,0,0.0,495.0,499.0,0.004528301886792453,0.21287841728039655,0.4517610544463361,2.1221552669253976,usable_integrity
2,levent-04639,natural_impact,S14,SHZ,1972-09-10T13:00:00,-0.012,2.472208,-2.484208,53.0,31800,1987,0.06248427672955975,1987,1,0.018867924528301886,520.0,529.0,0.0003354241438298729,0.2669114057714498,0.5976543948481778,2.239148953267047,usable_integrity
2,levent-04641,deep_moonquake_assigned,S14,MH1,1972-09-11T11:21:00,0.049,2.210679,-2.161679,6.625,3975,0,0.0,0,0,0.0,507.0,513.0,0.0012578616352201257,0.32954102182865386,0.8310030311231416,2.5216982896752222,usable_integrity
2,levent-04641,deep_moonquake_assigned,S14,MH2,1972-09-11T11:21:00,0.049,2.210679,-2.161679,6.625,3975,0,0.0,0,0,0.0,492.0,501.0,0.0005031446540880503,0.37481113068557687,1.0509055693654261,2.8038270033314836,usable_integrity
2,levent-04646,natural_impact,S14,MH1,1972-09-12T12:36:00,-0.035,2.371208,-2.406208,6.625,3975,0,0.0,0,0,0.0,503.0,517.0,0.0015094339622641509,0.3979585917202717,1.8808869846581968,4.726338427642963,usable_integrity
2,levent-04646,natural_impact,S14,MH2,1972-09-12T12:36:00,-0.035,2.371208,-2.406208,6.625,3975,0,0.0,0,0,0.0,487.0,508.0,0.0010062893081761006,0.5112037804398082,2.736889847570751,5.353813786776185,usable_integrity
2,levent-04646,natural_impact,S14,SHZ,1972-09-12T12:36:00,-0.035,2.371208,-2.406208,53.0,31800,1987,0.06248427672955975,1987,1,0.018867924528301886,504.0,551.0,0.00010062724314896186,0.291076101458726,5.01714878896868,17.236553478026096,usable_integrity
2,levent-04662,deep_moonquake_assigned,S14,MH1,1972-09-14T12:41:00,-0.072571,2.341679,-2.41425,6.625,3975,0,0.0,0,0,0.0,505.0,514.0,0.0007547169811320754,0.557412682798116,0.9360024727161876,1.6791912017818036,usable_integrity
2,levent-04662,deep_moonquake_assigned,S14,MH2,1972-09-14T12:41:00,-0.072571,2.341679,-2.41425,6.625,3975,0,0.0,0,0,0.0,492.0,501.0,0.0030188679245283017,0.7526388621361397,1.2608023800379795,1.6751757628613144,usable_integrity
2,levent-04662,deep_moonquake_assigned,S14,SHZ,1972-09-14T12:41:00,-0.072571,2.341679,-2.41425,53.0,31800,1987,0.06248427672955975,1987,1,0.018867924528301886,523.0,528.0,0.0021802569348941736,0.4486064377190439,0.6174947694971951,1.3764732682769114,usable_integrity
2,levent-04672,deep_moonquake_assigned,S14,MH1,1972-09-16T07:55:00,0.116,1.734964,-1.618964,6.625,3975,0,0.0,0,0,0.0,507.0,513.0,0.003522012578616352,0.6322170045758113,0.870010482117147,1.3761263550651952,usable_integrity
2,levent-04672,deep_moonquake_assigned,S14,MH2,1972-09-16T07:55:00,0.116,1.734964,-1.618964,6.625,3975,0,0.0,0,0,0.0,492.0,500.0,0.0012578616352201257,0.6071079479161516,1.0574681998578925,1.7418124791275844,usable_integrity
2,levent-04705,natural_impact,S14,MH1,1972-09-18T23:39:00,0.073,6.349264,-6.276264,6.625,3975,0,0.0,0,0,0.0,387.0,533.0,0.0005031446540880503,3.448172620288344,7.519994312857477,2.1808636460400406,usable_integrity
2,levent-04705,natural_impact,S14,MH2,1972-09-18T23:39:00,0.073,6.349264,-6.276264,6.625,3975,0,0.0,0,0,0.0,444.0,525.0,0.0005031446540880503,2.429675546825106,5.065545225113774,2.0848648831869747,usable_integrity
2,levent-04705,natural_impact,S14,SHZ,1972-09-18T23:39:00,0.073,6.349264,-6.276264,53.0,31800,1987,0.06248427672955975,1987,1,0.018867924528301886,503.0,553.0,6.708482876597457e-05,0.6893082798056129,5.59768970013841,8.120734748343624,usable_integrity
2,levent-04739,natural_impact,S14,MH1,1972-09-21T00:48:00,0.179,0.378,-0.199,6.625,3975,0,0.0,0,0,0.0,462.0,598.0,0.0005031446540880503,0.24867673928948417,5.427741460173888,21.82649441070346,usable_integrity
2,levent-04739,natural_impact,S14,MH2,1972-09-21T00:48:00,0.179,0.378,-0.199,6.625,3975,0,0.0,0,0,0.0,475.0,497.0,0.0012578616352201257,0.37481113068557687,2.274344193264063,6.067973992938792,usable_integrity
2,levent-04739,natural_impact,S14,SHZ,1972-09-21T00:48:00,0.179,0.378,-0.199,53.0,31800,1987,0.06248427672955975,1987,1,0.018867924528301886,522.0,551.0,6.708482876597457e-05,0.4914237307615135,1.2921468979454391,2.6293945877280276,usable_integrity
2,levent-04767,natural_impact,S14,MH1,1972-09-23T12:20:00,0.089,2.806981,-2.717981,6.625,3975,0,0.0,0,0,0.0,497.0,505.0,0.0022641509433962265,0.8623164985025763,0.6656438695025211,0.7719252393505404,usable_integrity
2,levent-04767,natural_impact,S14,MH2,1972-09-23T12:20:00,0.089,2.806981,-2.717981,6.625,3975,0,0.0,0,0,0.0,475.0,489.0,0.0005031446540880503,0.8673326126851165,1.2352271708159648,1.4241677907070833,usable_integrity
2,levent-04869,deep_moonquake_assigned,S14,MH1,1972-10-10T21:22:00,0.224,4.286585,-4.062585,6.625,3975,0,0.0,0,0,0.0,507.0,515.0,0.0010062893081761006,0.14531393175878762,0.8779263733258797,6.041584331935803,usable_integrity
2,levent-04869,deep_moonquake_assigned,S14,MH2,1972-10-10T21:22:00,0.224,4.286585,-4.062585,6.625,3975,0,0.0,0,0,0.0,492.0,501.0,0.0007547169811320754,0.5067519936631439,1.2186960760526653,2.4049161942967627,usable_integrity
2,levent-04869,deep_moonquake_assigned,S14,SHZ,1972-10-10T21:22:00,0.224,4.286585,-4.062585,53.0,31800,1987,0.06248427672955975,1987,1,0.018867924528301886,524.0,528.0,0.006473685975916546,0.5697478373002142,0.640492472997503,1.1241683268733704,usable_integrity
2,levent-04875,deep_moonquake_assigned,S14,MH1,1972-10-11T19:39:00,-0.006,3.72517,-3.73117,6.625,3975,0,0.0,0,0,0.0,510.0,513.0,0.01660377358490566,0.08684168428648435,0.26540582429993326,3.05620309509865,usable_integrity
2,levent-04875,deep_moonquake_assigned,S14,MH2,1972-10-11T19:39:00,-0.006,3.72517,-3.73117,6.625,3975,0,0.0,0,0,0.0,495.0,499.0,0.027421383647798742,0.6021110897089117,0.7627325916002988,1.2667638989493433,usable_integrity
2,levent-04880,deep_moonquake_assigned,S14,MH1,1972-10-12T09:48:00,0.089,1.954434,-1.865434,6.625,3975,0,0.0,0,0,0.0,510.0,512.0,0.05132075471698113,0.1165103456070926,0.2463571064519371,2.114465502340249,usable_integrity
2,levent-04880,deep_moonquake_assigned,S14,MH2,1972-10-12T09:48:00,0.089,1.954434,-1.865434,6.625,3975,0,0.0,0,0,0.0,494.0,499.0,0.003522012578616352,0.7038950759492634,0.813022932830419,1.1550342666255866,usable_integrity
2,levent-04992,deep_moonquake_assigned,S14,MH1,1972-10-22T18:41:00,-0.19,4.021,-4.211,6.625,3975,0,0.0,0,0,0.0,494.0,507.0,0.0010062893081761006,0.7182180059511166,1.2619242569142886,1.7570211919752088,usable_integrity
2,levent-04992,deep_moonquake_assigned,S14,MH2,1972-10-22T18:41:00,-0.19,4.021,-4.211,6.625,3975,0,0.0,0,0,0.0,472.0,489.0,0.0005031446540880503,0.6157548851205721,1.5027228954896943,2.440456311110619,usable_integrity
2,levent-04992,deep_moonquake_assigned,S14,SHZ,1972-10-22T18:41:00,-0.19,4.021,-4.211,53.0,31800,1987,0.06248427672955975,1987,1,0.018867924528301886,519.0,539.0,0.00016771207191493645,0.700027311659933,1.5127549943582983,2.160994248597519,usable_integrity
2,levent-05002,deep_moonquake_assigned,S14,MH1,1972-10-23T02:10:00,-0.281,0.200943,-0.481943,6.625,3975,0,0.0,0,0,0.0,497.0,506.0,0.0012578616352201257,0.6128340810200821,1.0895443626759738,1.777878216013039,usable_integrity
2,levent-05002,deep_moonquake_assigned,S14,MH2,1972-10-23T02:10:00,-0.281,0.200943,-0.481943,6.625,3975,0,0.0,0,0,0.0,474.0,489.0,0.0012578616352201257,0.6630060627738817,1.3931548740698767,2.1012701878489644,usable_integrity
2,levent-05044,deep_moonquake_assigned,S14,MH1,1972-10-26T10:27:00,0.278,2.689623,-2.411623,6.625,3975,0,0.0,0,0,0.0,496.0,504.0,0.004779874213836478,0.4110098661900718,1.069002944615909,2.6009179646348146,usable_integrity
2,levent-05044,deep_moonquake_assigned,S14,MH2,1972-10-26T10:27:00,0.278,2.689623,-2.411623,6.625,3975,0,0.0,0,0,0.0,470.0,487.0,0.0010062893081761006,0.7219058361405429,1.4921176543220789,2.066914519349569,usable_integrity
2,levent-05045,natural_impact,S14,MH1,1972-10-26T20:44:00,0.077,4.878302,-4.801302,6.625,3975,0,0.0,0,0,0.0,499.0,508.0,0.003270440251572327,0.8770580193070292,1.036139423852011,1.1813807080524426,usable_integrity
2,levent-05045,natural_impact,S14,MH2,1972-10-26T20:44:00,0.077,4.878302,-4.801302,6.625,3975,0,0.0,0,0,0.0,473.0,485.0,0.0012578616352201257,0.5399451689741186,1.3545868965767234,2.508748988624905,usable_integrity
2,levent-05053,deep_moonquake_assigned,S14,MH1,1972-10-27T11:13:00,-0.292,2.397679,-2.689679,6.625,3975,0,0.0,0,0,0.0,490.0,508.0,0.0005031446540880503,0.6165147992851077,1.3819364774377134,2.241530096341833,usable_integrity
2,levent-05053,deep_moonquake_assigned,S14,MH2,1972-10-27T11:13:00,-0.292,2.397679,-2.689679,6.625,3975,0,0.0,0,0,0.0,473.0,488.0,0.0025157232704402514,0.9962164071673211,1.9414382271751802,1.9488117372966565,usable_integrity
2,levent-05053,deep_moonquake_assigned,S14,SHZ,1972-10-27T11:13:00,-0.292,2.397679,-2.689679,53.0,31800,1987,0.06248427672955975,1987,1,0.018867924528301886,535.0,550.0,0.00020125448629792372,0.7397246745129681,1.5845691965906907,2.142106720495656,usable_integrity
2,levent-05128,deep_moonquake_assigned,S14,MH1,1972-11-05T22:12:00,0.15,4.540302,-4.390302,6.625,3975,0,0.0,0,0,0.0,505.0,515.0,0.0005031446540880503,0.7022910149526747,1.241448737787211,1.7677126879814469,usable_integrity
2,levent-05128,deep_moonquake_assigned,S14,MH2,1972-11-05T22:12:00,0.15,4.540302,-4.390302,6.625,3975,0,0.0,0,0,0.0,491.0,501.0,0.0015094339622641509,0.4647710023141988,1.4103168830769288,3.034433895519827,usable_integrity
2,levent-05128,deep_moonquake_assigned,S14,SHZ,1972-11-05T22:12:00,0.15,4.540302,-4.390302,53.0,31800,1987,0.06248427672955975,1987,1,0.018867924528301886,523.0,530.0,0.00036896655821286014,0.6623594676603298,0.8889963247442618,1.3421659508914208,usable_integrity
2,levent-05137,natural_impact,S14,MH1,1972-11-06T04:24:00,-0.178,0.700774,-0.878774,6.625,3975,0,0.0,0,0,0.0,508.0,511.0,0.3522012578616352,0.6815827556433238,0.6021450127271679,0.8834510670077367,usable_integrity
2,levent-05137,natural_impact,S14,MH2,1972-11-06T04:24:00,-0.178,0.700774,-0.878774,6.625,3975,0,0.0,0,0,0.0,491.0,498.0,0.0012578616352201257,0.5698889487411394,0.5254527846827131,0.9220266261407877,usable_integrity
2,levent-05160,deep_moonquake_assigned,S14,MH1,1972-11-07T08:54:00,0.066,1.827377,-1.761377,6.625,3975,0,0.0,0,0,0.0,503.0,515.0,0.0007547169811320754,0.9083158632274615,1.2322960111594523,1.3566822523398552,usable_integrity
2,levent-05160,deep_moonquake_assigned,S14,MH2,1972-11-07T08:54:00,0.066,1.827377,-1.761377,6.625,3975,0,0.0,0,0,0.0,489.0,502.0,0.0010062893081761006,0.7695095939010378,1.57715610630267,2.04956002992407,usable_integrity
2,levent-05160,deep_moonquake_assigned,S14,SHZ,1972-11-07T08:54:00,0.066,1.827377,-1.761377,53.0,31800,1987,0.06248427672955975,1987,1,0.018867924528301886,520.0,531.0,0.00020125448629792372,0.46012239483972617,0.7740551825138309,1.6822810434676985,usable_integrity
2,levent-05175,deep_moonquake_assigned,S14,MH2,1972-11-08T17:55:00,0.258257,3.80017,-3.541912,6.625,3975,364,0.09157232704402515,1,364,54.943396226415096,493.0,499.0,0.003877042370534478,0.527205481131738,0.8958553556137387,1.6992527347982609,usable_integrity
2,levent-05186,deep_moonquake_assigned,S14,MH1,1972-11-09T05:49:00,-0.141,1.015245,-1.156245,6.625,3975,0,0.0,0,0,0.0,505.0,511.0,0.32176100628930815,0.7777059508599742,0.6661161248790629,0.856514115833218,usable_integrity
2,levent-05186,deep_moonquake_assigned,S14,MH2,1972-11-09T05:49:00,-0.141,1.015245,-1.156245,6.625,3975,0,0.0,0,0,0.0,492.0,497.0,0.04176100628930818,0.6242820649968547,0.7405590273273123,1.1862570925068037,usable_integrity
2,levent-05208,natural_impact,S14,MH1,1972-11-10T10:28:00,-0.146,1.932434,-2.078434,6.625,3975,0,0.0,0,0,0.0,507.0,513.0,0.004779874213836478,0.5838448522193603,0.9239986931298444,1.582609985542328,usable_integrity
2,levent-05208,natural_impact,S14,MH2,1972-11-10T10:28:00,-0.146,1.932434,-2.078434,6.625,3975,0,0.0,0,0,0.0,492.0,500.0,0.008553459119496854,0.8930750705125504,1.3352972957077867,1.4951680321134009,usable_integrity
2,levent-05208,natural_impact,S14,SHZ,1972-11-10T10:28:00,-0.146,1.932434,-2.078434,53.0,31800,1987,0.06248427672955975,1987,1,0.018867924528301886,480.0,568.0,6.708482876597457e-05,0.3979723209004085,6.23302222342708,15.661949075566179,usable_integrity
2,levent-05268,natural_impact,S14,MH1,1972-11-14T19:25:00,-0.014,3.844623,-3.858623,6.625,3975,0,0.0,0,0,0.0,497.0,521.0,0.0005031446540880503,0.4578789053953383,2.8846808571831204,6.300095556252916,usable_integrity
2,levent-05268,natural_impact,S14,MH2,1972-11-14T19:25:00,-0.014,3.844623,-3.858623,6.625,3975,1,0.00025157232704402514,1,1,0.1509433962264151,476.0,513.0,0.0005032712632108706,0.7177086736143495,3.8681070668469584,5.389522530593562,usable_integrity
2,levent-05268,natural_impact,S14,SHZ,1972-11-14T19:25:00,-0.014,3.844623,-3.858623,53.0,31800,1987,0.06248427672955975,1987,1,0.018867924528301886,515.0,537.0,0.0010062724314896187,0.46425889890915534,3.048696322405264,6.566802121765733,usable_integrity
2,levent-05277,natural_impact,S14,MH1,1972-11-15T20:46:00,-0.282,4.900245,-5.182245,6.625,3975,0,0.0,0,0,0.0,422.0,562.0,0.0007547169811320754,14.099944909662069,10.372602397814381,0.7356484343925696,usable_integrity
2,levent-05277,natural_impact,S14,MH2,1972-11-15T20:46:00,-0.282,4.900245,-5.182245,6.625,3975,0,0.0,0,0,0.0,452.0,532.0,0.0005031446540880503,6.749174728558768,8.987937408990147,1.331709100811715,usable_integrity
2,levent-05277,natural_impact,S14,SHZ,1972-11-15T20:46:00,-0.282,4.900245,-5.182245,53.0,31800,1987,0.06248427672955975,1987,1,0.018867924528301886,512.0,538.0,0.00010062724314896186,0.620797402031523,1.0443418478535642,1.6822587279457306,usable_integrity
2,levent-05291,deep_moonquake_assigned,S14,SHZ,1972-11-16T14:00:00,0.169,3.878642,-3.709642,53.0,31800,1987,0.06248427672955975,1987,1,0.018867924528301886,468.0,585.0,6.708482876597457e-05,0.6288495854870518,3.083981743821843,4.9041643900158745,usable_integrity
2,levent-05356,natural_impact,S14,MH1,1972-11-19T18:24:00,0.034,4.416415,-4.382415,6.625,3975,11,0.002767295597484277,11,1,0.1509433962264151,476.0,528.0,0.0005045408678102926,0.33633639699815626,4.851340037327674,14.424070902306383,usable_integrity
2,levent-05356,natural_impact,S14,MH2,1972-11-19T18:24:00,0.034,4.416415,-4.382415,6.625,3975,21,0.005283018867924529,21,1,0.1509433962264151,444.0,510.0,0.0005058168942842691,0.6641442714448806,6.290151182550005,9.471061413908535,usable_integrity
2,levent-05356,natural_impact,S14,SHZ,1972-11-19T18:24:00,0.034,4.416415,-4.382415,53.0,31800,1987,0.06248427672955975,1987,1,0.018867924528301886,512.0,546.0,0.00013416965753194915,0.7444704593481333,3.0411434459951896,4.084975310716894,usable_integrity
2,levent-05362,deep_moonquake_assigned,S14,MH1,1972-11-20T15:23:00,-0.024,3.473396,-3.497396,6.625,3975,0,0.0,0,0,0.0,481.0,510.0,0.0010062893081761006,0.8155724192496482,1.8054773406700388,2.2137547789209617,usable_integrity
2,levent-05362,deep_moonquake_assigned,S14,MH2,1972-11-20T15:23:00,-0.024,3.473396,-3.497396,6.625,3975,0,0.0,0,0,0.0,444.0,492.0,0.0005031446540880503,1.2919691521202088,2.4762392869610377,1.916639637175053,usable_integrity
2,levent-05363,deep_moonquake_assigned,S14,MH1,1972-11-20T20:18:00,-57.648,-53.054906,-4.593094,6.625,3975,1444,0.36327044025157235,1,1444,217.96226415094338,495.0,511.0,0.001185302252074279,0.7649958842149164,1.8489939972437224,2.416998621033456,reject_integrity
2,levent-05363,deep_moonquake_assigned,S14,MH2,1972-11-20T20:18:00,-57.648,-53.054906,-4.593094,6.625,3975,1444,0.36327044025157235,1,1444,217.96226415094338,471.0,493.0,0.0015804030027657052,0.7888957443593405,2.3397979352671,2.9659152708032948,reject_integrity
2,levent-05363,deep_moonquake_assigned,S14,SHZ,1972-11-20T20:18:00,-57.648,-53.054906,-4.593094,53.0,31800,12817,0.4030503144654088,1265,11553,217.9811320754717,523.0,541.0,0.00015803613759679715,0.4732744765215911,2.0522364257458783,4.336249951252661,reject_integrity
2,levent-05369,natural_impact,S14,MH1,1972-11-22T20:53:00,-0.133,4.389887,-4.522887,6.625,3975,0,0.0,0,0,0.0,492.0,505.0,0.0005031446540880503,0.5310850045437944,1.3567905155714548,2.5547520716329526,usable_integrity
2,levent-05369,natural_impact,S14,MH2,1972-11-22T20:53:00,-0.133,4.389887,-4.522887,6.625,3975,0,0.0,0,0,0.0,469.0,484.0,0.0012578616352201257,0.7291927415852854,1.870324358914028,2.5649245422381615,usable_integrity
2,levent-05369,natural_impact,S14,SHZ,1972-11-22T20:53:00,-0.133,4.389887,-4.522887,53.0,31800,1987,0.06248427672955975,1987,1,0.018867924528301886,531.0,544.0,0.0006037634588937712,0.7081732542391885,1.4891642162277074,2.102824707532284,usable_integrity
2,levent-05374,deep_moonquake_assigned,S14,MH1,1972-11-24T00:32:00,-0.198,-0.080774,-0.117226,6.625,3975,12,0.0030188679245283017,1,12,1.8113207547169812,493.0,508.0,0.0005046681806712087,0.5528865740349279,1.624497987284633,2.938212037650253,usable_integrity
2,levent-05374,deep_moonquake_assigned,S14,MH2,1972-11-24T00:32:00,-0.198,-0.080774,-0.117226,6.625,3975,12,0.0030188679245283017,1,12,1.8113207547169812,470.0,484.0,0.003028009084027252,0.7016464154456233,2.0901837059283332,2.9789701193026614,usable_integrity
2,levent-05374,deep_moonquake_assigned,S14,SHZ,1972-11-24T00:32:00,-0.198,-0.080774,-0.117226,53.0,31800,2077,0.06531446540880503,1981,97,1.830188679245283,522.0,547.0,0.0002355078558691922,0.8606541457031909,1.8128125408260227,2.1063194198000152,usable_integrity
2,levent-05378,natural_impact,S14,MH1,1972-11-24T21:37:00,0.287,5.126774,-4.839774,6.625,3975,0,0.0,0,0,0.0,497.0,505.0,0.0015094339622641509,0.7610423906471906,0.9753244904313744,1.2815639475771623,usable_integrity
2,levent-05378,natural_impact,S14,MH2,1972-11-24T21:37:00,0.287,5.126774,-4.839774,6.625,3975,0,0.0,0,0,0.0,474.0,485.0,0.0005031446540880503,0.784094143185398,1.1637880029125882,1.4842452440528076,usable_integrity
